ZONE T="XXX TC1 <greek>a<\greek> = 10<math>0<\math>"
4.300000000000000000e+01 -999 1.064665775927609914e+00 1.963634718618010033e-01 -1.023319116649390043e-01 7.025628376680464485e-06 2.169850655726408470e-04 6.153054911464053299e-05 1.086307906130153583e-04 7.540948576132522652e-06 2.786513685599772711e-03 -999 -999 -999 -999 -999 -999
4.400000000000000000e+01 -999 1.063451856424199926e+00 1.960572986331109990e-01 -1.020970559409039996e-01 6.304167745156142817e-06 2.008417902975732298e-04 5.512618120498453012e-05 9.835472695700484740e-05 6.937724587648978027e-06 2.494749297126050858e-03 -999 -999 -999 -999 -999 -999
4.500000000000000000e+01 -999 1.062338670510190042e+00 1.957896496281330001e-01 -1.018815535545019996e-01 5.660628318362442095e-06 1.856451961461271340e-04 4.931448454380839953e-05 8.903456011998231207e-05 6.391596548207345728e-06 2.197912381175447325e-03 -999 -999 -999 -999 -999 -999
4.600000000000000000e+01 -999 1.061322342784390083e+00 1.955561489175990098e-01 -1.016845437558639986e-01 5.087007356895516861e-06 1.713804087106630264e-04 4.403222696580951054e-05 8.057877435510656637e-05 5.899518966433544911e-06 1.934196959063077875e-03 -999 -999 -999 -999 -999 -999
4.700000000000000000e+01 -999 1.060398479627810087e+00 1.953528868312419953e-01 -1.015050602506770011e-01 4.575224198248659807e-06 1.580194267288075288e-04 3.923316651551038019e-05 7.290254171309571427e-05 5.453718149390379337e-06 1.689893222129548300e-03 -999 -999 -999 -999 -999 -999
4.800000000000000000e+01 -999 1.059561858495460029e+00 1.951762953268260103e-01 -1.013420464977970031e-01 4.118949080101158410e-06 1.455391570808022266e-04 3.488324664132919100e-05 6.594179338610350297e-05 5.050296068552341168e-06 1.463889242319477970e-03 -999 -999 -999 -999 -999 -999
4.900000000000000000e+01 -999 1.058806854113170104e+00 1.950231583990419959e-01 -1.011943881619710023e-01 3.712628645282690762e-06 1.339283807112412147e-04 3.095184113368839880e-05 5.963744543371440714e-05 4.685877140011944836e-06 1.269304211442670409e-03 -999 -999 -999 -999 -999 -999
5.000000000000000000e+01 -999 1.058127885706209970e+00 1.948906180676580058e-01 -1.010609481641689955e-01 3.350218665363033206e-06 1.231379301951289820e-04 2.740234394749958052e-05 5.392914492539409847e-05 4.355046680259288377e-06 1.087832375941495113e-03 -999 -999 -999 -999 -999 -999
5.100000000000000000e+01 -999 1.057519025880939934e+00 1.947760789949530003e-01 -1.009405919033739968e-01 3.027565767012625074e-06 1.131417105469193911e-04 2.421088343195010529e-05 4.876913470835244409e-05 4.055500512416331645e-06 9.311460475673716914e-04 -999 -999 -999 -999 -999 -999
5.200000000000000000e+01 -999 1.056974683762210043e+00 1.946772611978229983e-01 -1.008322186690999989e-01 2.739874146369769097e-06 1.038968109996743814e-04 2.134912923834402396e-05 4.410906513984883789e-05 3.783194225773435694e-06 7.945659259769668765e-04 -999 -999 -999 -999 -999 -999
